,time,PM 1.0,PM2.5,PM 10,Temperature,Humidity,speed,Latitude,Longitude
1817,1:2:8:667,25,25,25,7.0,59.0,0.0,35.255477,126.868293
1818,1:2:10:717,26,26,26,6.0,59.0,0.0,35.255477,126.868293
1819,1:2:12:766,26,26,26,7.0,59.0,0.0,35.255477,126.868293
1820,1:2:14:815,25,25,25,7.0,59.0,0.0,35.255477,126.868293
1821,1:2:16:865,26,26,26,6.0,59.0,0.0,35.255477,126.868293
1822,1:2:18:914,25,25,25,6.0,59.0,0.0,35.255477,126.868293
1823,1:2:20:964,26,26,26,7.0,59.0,0.0,35.255477,126.868293
1824,1:2:23:13,26,26,26,7.0,59.0,0.0,35.255477,126.868293
1825,1:2:25:63,26,27,27,6.0,60.0,0.0,35.255477,126.868293
1826,1:2:27:112,26,26,26,6.0,60.0,0.0,35.255477,126.868293
1827,1:2:29:161,26,26,26,7.0,59.0,0.0,35.255477,126.868293
1828,1:2:31:211,26,27,27,6.0,59.0,0.0,35.255477,126.868293
1829,1:2:33:259,26,27,27,7.0,59.0,0.0,35.255477,126.868293
1830,1:2:35:308,26,27,27,7.0,60.0,0.0,35.255477,126.868293
1831,1:2:37:357,26,27,27,7.0,60.0,0.0,35.255477,126.868293
1832,1:2:39:406,25,25,25,7.0,59.0,0.0,35.255477,126.868293
1833,1:2:41:455,26,26,26,7.0,59.0,0.0,35.255477,126.868293
1834,1:2:43:504,26,27,27,7.0,60.0,0.0,35.255477,126.868293
1835,1:2:45:553,26,27,27,7.0,60.0,0.0,35.255477,126.868293
1836,1:2:47:602,26,27,27,6.0,60.0,0.0,35.255477,126.868293
1837,1:2:49:652,26,27,27,6.0,60.0,0.0,35.255477,126.868293
1838,1:2:51:701,25,26,26,6.0,60.0,0.0,35.255477,126.868293
1839,1:2:53:751,25,26,26,7.0,60.0,0.0,35.255477,126.868293
1840,1:2:55:800,25,26,26,7.0,60.0,0.0,35.255477,126.868293
1841,1:2:57:850,26,27,27,6.0,60.0,0.0,35.255477,126.868293
1842,1:2:59:899,26,26,26,7.0,61.0,0.0,35.255477,126.868293
1843,1:3:1:949,25,25,25,6.0,61.0,0.0,35.255477,126.868293
1844,1:3:3:998,25,25,25,7.0,60.0,0.0,35.255477,126.868293
1845,1:3:6:48,25,25,25,7.0,60.0,0.0,35.255477,126.868293
1846,1:3:8:97,25,25,25,7.0,61.0,0.0,35.255477,126.868293
1847,1:3:10:146,25,25,25,7.0,60.0,0.0,35.255477,126.868293
1848,1:3:12:194,25,25,25,7.0,60.0,0.0,35.255477,126.868293
1849,1:3:14:243,25,25,25,6.0,60.0,0.0,35.255477,126.868293
1850,1:3:16:292,25,25,25,7.0,60.0,0.0,35.255477,126.868293
1851,1:3:18:341,25,25,25,6.0,60.0,0.0,35.255477,126.868293
1852,1:3:20:390,25,25,25,7.0,60.0,0.0,35.255477,126.868293
1853,1:3:22:439,25,25,25,7.0,60.0,0.0,35.255477,126.868293
1854,1:3:24:488,25,25,25,7.0,60.0,1.72,35.255447,126.868324
1855,1:3:26:538,25,25,25,7.0,60.0,1.72,35.255443,126.868301
1856,1:3:28:588,25,25,25,6.0,60.0,10.09,35.255451,126.868255
1857,1:3:30:638,25,25,25,6.0,60.0,14.69,35.255462,126.868179
1858,1:3:32:687,26,26,26,5.0,60.0,17.67,35.255474,126.868064
1859,1:3:34:737,26,26,26,7.0,61.0,19.33,35.255458,126.867958
1860,1:3:36:787,26,26,26,7.0,60.0,21.06,35.255424,126.867843
1861,1:3:38:838,26,26,26,7.0,60.0,21.98,35.255374,126.867721
1862,1:3:40:888,27,27,27,6.0,60.0,22.26,35.255325,126.867599
1863,1:3:42:937,27,27,27,7.0,61.0,20.37,35.255275,126.867485
1864,1:3:44:988,27,27,27,7.0,60.0,13.24,35.255245,126.867393
1865,1:3:47:38,27,27,27,6.0,60.0,8.09,35.255252,126.867317
1866,1:3:49:87,27,27,27,7.0,60.0,12.63,35.255302,126.867263
1867,1:3:51:136,27,27,27,6.0,60.0,17.98,35.25539,126.867225
1868,1:3:53:185,28,28,28,7.0,61.0,20.15,35.255493,126.867195
1869,1:3:55:234,28,28,28,6.0,60.0,21.74,35.255603,126.867172
1870,1:3:57:283,28,28,28,7.0,60.0,24.43,35.255725,126.867141
1871,1:3:59:332,30,30,30,6.0,61.0,26.26,35.255855,126.867103
1872,1:4:1:381,44,44,44,7.0,60.0,26.35,35.255989,126.867065
1873,1:4:3:430,44,44,44,7.0,60.0,25.15,35.256111,126.867042
1874,1:4:5:478,44,44,44,6.0,61.0,25.8,35.256237,126.867012
1875,1:4:7:528,43,43,43,7.0,60.0,25.15,35.256362,126.866981
1876,1:4:9:578,43,43,43,7.0,60.0,22.98,35.256481,126.86695
1877,1:4:11:627,43,43,43,7.0,60.0,19.35,35.256584,126.86692
1878,1:4:13:677,43,43,43,7.0,61.0,20.02,35.256679,126.866905
1879,1:4:15:726,42,42,42,7.0,60.0,20.8,35.256778,126.866897
1880,1:4:17:776,42,42,42,6.0,60.0,19.24,35.256881,126.866897
1881,1:4:19:825,41,41,41,7.0,60.0,15.48,35.256969,126.866905
1882,1:4:21:876,40,40,40,7.0,60.0,11.2,35.257034,126.866912
1883,1:4:23:925,39,39,39,7.0,60.0,7.56,35.257076,126.866897
1884,1:4:25:975,39,39,39,6.0,60.0,7.93,35.257095,126.866867
1885,1:4:28:25,38,38,38,7.0,60.0,8.15,35.257099,126.86679
1886,1:4:30:74,37,37,37,7.0,60.0,13.3,35.257133,126.866714
1887,1:4:32:123,37,37,37,7.0,60.0,20.08,35.257209,126.86663
1888,1:4:34:172,37,37,37,7.0,60.0,26.13,35.257312,126.866516
1889,1:4:36:221,37,37,37,7.0,60.0,28.85,35.257415,126.866386
1890,1:4:38:270,38,38,38,6.0,60.0,28.13,35.257507,126.866256
1891,1:4:40:320,38,38,38,7.0,60.0,28.19,35.257602,126.866127
1892,1:4:42:369,38,38,38,7.0,60.0,30.72,35.257713,126.865974
1893,1:4:44:418,38,38,38,6.0,60.0,30.72,35.257823,126.865844
1894,1:4:46:467,38,38,38,7.0,60.0,30.22,35.257926,126.865715
1895,1:4:48:516,39,39,39,6.0,60.0,21.82,35.258007,126.865592
1896,1:4:50:566,38,38,38,7.0,60.0,15.46,35.258068,126.865509
1897,1:4:52:615,37,37,37,7.0,60.0,11.63,35.25811,126.865447
1898,1:4:54:665,36,36,36,7.0,60.0,12.3,35.258148,126.865394
1899,1:4:56:714,36,36,36,6.0,60.0,15.2,35.258193,126.865333
1900,1:4:58:763,35,35,35,7.0,60.0,16.63,35.258247,126.865264
1901,1:5:0:813,34,34,34,6.0,61.0,15.06,35.258296,126.865188
1902,1:5:2:863,34,34,34,6.0,61.0,16.32,35.258346,126.865104
1903,1:5:4:913,34,34,34,7.0,60.0,17.71,35.258415,126.864967
1904,1:5:6:962,33,33,33,6.0,60.0,21.21,35.25846,126.864852
